date_key,full_date,year,quarter,month,month_name,week_of_year,day_of_month,day_of_week,is_weekend
20210511,2021-05-11,2021,2,5,May,19,11,3,false
20210512,2021-05-12,2021,2,5,May,19,12,4,false
20210513,2021-05-13,2021,2,5,May,19,13,5,false
20210514,2021-05-14,2021,2,5,May,19,14,6,false
20210515,2021-05-15,2021,2,5,May,19,15,7,true
20210516,2021-05-16,2021,2,5,May,19,16,1,true
20210517,2021-05-17,2021,2,5,May,20,17,2,false
20210518,2021-05-18,2021,2,5,May,20,18,3,false
20210519,2021-05-19,2021,2,5,May,20,19,4,false
20210520,2021-05-20,2021,2,5,May,20,20,5,false
20210521,2021-05-21,2021,2,5,May,20,21,6,false
20210522,2021-05-22,2021,2,5,May,20,22,7,true
20210523,2021-05-23,2021,2,5,May,20,23,1,true
20210524,2021-05-24,2021,2,5,May,21,24,2,false
20210525,2021-05-25,2021,2,5,May,21,25,3,false
20210526,2021-05-26,2021,2,5,May,21,26,4,false
20210527,2021-05-27,2021,2,5,May,21,27,5,false
20210528,2021-05-28,2021,2,5,May,21,28,6,false
20210529,2021-05-29,2021,2,5,May,21,29,7,true
20210530,2021-05-30,2021,2,5,May,21,30,1,true
20210531,2021-05-31,2021,2,5,May,22,31,2,false
20210601,2021-06-01,2021,2,6,June,22,1,3,false
20210602,2021-06-02,2021,2,6,June,22,2,4,false
20210603,2021-06-03,2021,2,6,June,22,3,5,false
20210604,2021-06-04,2021,2,6,June,22,4,6,false
20210605,2021-06-05,2021,2,6,June,22,5,7,true
20210606,2021-06-06,2021,2,6,June,22,6,1,true
20210607,2021-06-07,2021,2,6,June,23,7,2,false
20210608,2021-06-08,2021,2,6,June,23,8,3,false
20210609,2021-06-09,2021,2,6,June,23,9,4,false
20210610,2021-06-10,2021,2,6,June,23,10,5,false
20210611,2021-06-11,2021,2,6,June,23,11,6,false
20210612,2021-06-12,2021,2,6,June,23,12,7,true
20210613,2021-06-13,2021,2,6,June,23,13,1,true
20210614,2021-06-14,2021,2,6,June,24,14,2,false
20210615,2021-06-15,2021,2,6,June,24,15,3,false
20210616,2021-06-16,2021,2,6,June,24,16,4,false
20210617,2021-06-17,2021,2,6,June,24,17,5,false
20210618,2021-06-18,2021,2,6,June,24,18,6,false
20210619,2021-06-19,2021,2,6,June,24,19,7,true
20210620,2021-06-20,2021,2,6,June,24,20,1,true
20210621,2021-06-21,2021,2,6,June,25,21,2,false
20210622,2021-06-22,2021,2,6,June,25,22,3,false
20210623,2021-06-23,2021,2,6,June,25,23,4,false
20210624,2021-06-24,2021,2,6,June,25,24,5,false
20210625,2021-06-25,2021,2,6,June,25,25,6,false
20210626,2021-06-26,2021,2,6,June,25,26,7,true
20210627,2021-06-27,2021,2,6,June,25,27,1,true
20210628,2021-06-28,2021,2,6,June,26,28,2,false
20210629,2021-06-29,2021,2,6,June,26,29,3,false
20210630,2021-06-30,2021,2,6,June,26,30,4,false
20210701,2021-07-01,2021,3,7,July,26,1,5,false
20210702,2021-07-02,2021,3,7,July,26,2,6,false
20210703,2021-07-03,2021,3,7,July,26,3,7,true
20210704,2021-07-04,2021,3,7,July,26,4,1,true
20210705,2021-07-05,2021,3,7,July,27,5,2,false
20210706,2021-07-06,2021,3,7,July,27,6,3,false
20210707,2021-07-07,2021,3,7,July,27,7,4,false
20210708,2021-07-08,2021,3,7,July,27,8,5,false
20210709,2021-07-09,2021,3,7,July,27,9,6,false
20210710,2021-07-10,2021,3,7,July,27,10,7,true
20210711,2021-07-11,2021,3,7,July,27,11,1,true
20210712,2021-07-12,2021,3,7,July,28,12,2,false
20210713,2021-07-13,2021,3,7,July,28,13,3,false
20210714,2021-07-14,2021,3,7,July,28,14,4,false
20210715,2021-07-15,2021,3,7,July,28,15,5,false
20210716,2021-07-16,2021,3,7,July,28,16,6,false
20210717,2021-07-17,2021,3,7,July,28,17,7,true
20210718,2021-07-18,2021,3,7,July,28,18,1,true
20210719,2021-07-19,2021,3,7,July,29,19,2,false
20210720,2021-07-20,2021,3,7,July,29,20,3,false
20210721,2021-07-21,2021,3,7,July,29,21,4,false
20210722,2021-07-22,2021,3,7,July,29,22,5,false
20210723,2021-07-23,2021,3,7,July,29,23,6,false
20210724,2021-07-24,2021,3,7,July,29,24,7,true
20210725,2021-07-25,2021,3,7,July,29,25,1,true
20210726,2021-07-26,2021,3,7,July,30,26,2,false
20210727,2021-07-27,2021,3,7,July,30,27,3,false
20210728,2021-07-28,2021,3,7,July,30,28,4,false
20210729,2021-07-29,2021,3,7,July,30,29,5,false
20210730,2021-07-30,2021,3,7,July,30,30,6,false
20210731,2021-07-31,2021,3,7,July,30,31,7,true
20210801,2021-08-01,2021,3,8,August,30,1,1,true
20210802,2021-08-02,2021,3,8,August,31,2,2,false
20210803,2021-08-03,2021,3,8,August,31,3,3,false
20210804,2021-08-04,2021,3,8,August,31,4,4,false
20210805,2021-08-05,2021,3,8,August,31,5,5,false
20210806,2021-08-06,2021,3,8,August,31,6,6,false
20210807,2021-08-07,2021,3,8,August,31,7,7,true
20210808,2021-08-08,2021,3,8,August,31,8,1,true
20210809,2021-08-09,2021,3,8,August,32,9,2,false
20210810,2021-08-10,2021,3,8,August,32,10,3,false
20210811,2021-08-11,2021,3,8,August,32,11,4,false
20210812,2021-08-12,2021,3,8,August,32,12,5,false
20210813,2021-08-13,2021,3,8,August,32,13,6,false
20210814,2021-08-14,2021,3,8,August,32,14,7,true
20210815,2021-08-15,2021,3,8,August,32,15,1,true
20210816,2021-08-16,2021,3,8,August,33,16,2,false
20210817,2021-08-17,2021,3,8,August,33,17,3,false
20210818,2021-08-18,2021,3,8,August,33,18,4,false
20210819,2021-08-19,2021,3,8,August,33,19,5,false
20210820,2021-08-20,2021,3,8,August,33,20,6,false
20210821,2021-08-21,2021,3,8,August,33,21,7,true
20210822,2021-08-22,2021,3,8,August,33,22,1,true
20210823,2021-08-23,2021,3,8,August,34,23,2,false
20210824,2021-08-24,2021,3,8,August,34,24,3,false
20210825,2021-08-25,2021,3,8,August,34,25,4,false
20210826,2021-08-26,2021,3,8,August,34,26,5,false
20210827,2021-08-27,2021,3,8,August,34,27,6,false
20210828,2021-08-28,2021,3,8,August,34,28,7,true
20210829,2021-08-29,2021,3,8,August,34,29,1,true
20210830,2021-08-30,2021,3,8,August,35,30,2,false
20210831,2021-08-31,2021,3,8,August,35,31,3,false
20210901,2021-09-01,2021,3,9,September,35,1,4,false
20210902,2021-09-02,2021,3,9,September,35,2,5,false
20210903,2021-09-03,2021,3,9,September,35,3,6,false
20210904,2021-09-04,2021,3,9,September,35,4,7,true
20210905,2021-09-05,2021,3,9,September,35,5,1,true
20210906,2021-09-06,2021,3,9,September,36,6,2,false
20210907,2021-09-07,2021,3,9,September,36,7,3,false
20210908,2021-09-08,2021,3,9,September,36,8,4,false
20210909,2021-09-09,2021,3,9,September,36,9,5,false
20210910,2021-09-10,2021,3,9,September,36,10,6,false
20210911,2021-09-11,2021,3,9,September,36,11,7,true
20210912,2021-09-12,2021,3,9,September,36,12,1,true
20210913,2021-09-13,2021,3,9,September,37,13,2,false
20210914,2021-09-14,2021,3,9,September,37,14,3,false
20210915,2021-09-15,2021,3,9,September,37,15,4,false
20210916,2021-09-16,2021,3,9,September,37,16,5,false
20210917,2021-09-17,2021,3,9,September,37,17,6,false
20210918,2021-09-18,2021,3,9,September,37,18,7,true
20210919,2021-09-19,2021,3,9,September,37,19,1,true
20210920,2021-09-20,2021,3,9,September,38,20,2,false
20210921,2021-09-21,2021,3,9,September,38,21,3,false
20210922,2021-09-22,2021,3,9,September,38,22,4,false
20210923,2021-09-23,2021,3,9,September,38,23,5,false
20210924,2021-09-24,2021,3,9,September,38,24,6,false
20210925,2021-09-25,2021,3,9,September,38,25,7,true
20210926,2021-09-26,2021,3,9,September,38,26,1,true
20210927,2021-09-27,2021,3,9,September,39,27,2,false
20210928,2021-09-28,2021,3,9,September,39,28,3,false
20210929,2021-09-29,2021,3,9,September,39,29,4,false
20210930,2021-09-30,2021,3,9,September,39,30,5,false
20211001,2021-10-01,2021,4,10,October,39,1,6,false
20211002,2021-10-02,2021,4,10,October,39,2,7,true
20211003,2021-10-03,2021,4,10,October,39,3,1,true
20211004,2021-10-04,2021,4,10,October,40,4,2,false
20211005,2021-10-05,2021,4,10,October,40,5,3,false
20211006,2021-10-06,2021,4,10,October,40,6,4,false
20211007,2021-10-07,2021,4,10,October,40,7,5,false
20211008,2021-10-08,2021,4,10,October,40,8,6,false
20211009,2021-10-09,2021,4,10,October,40,9,7,true
20211010,2021-10-10,2021,4,10,October,40,10,1,true
20211011,2021-10-11,2021,4,10,October,41,11,2,false
20211012,2021-10-12,2021,4,10,October,41,12,3,false
20211013,2021-10-13,2021,4,10,October,41,13,4,false
20211014,2021-10-14,2021,4,10,October,41,14,5,false
20211015,2021-10-15,2021,4,10,October,41,15,6,false
20211016,2021-10-16,2021,4,10,October,41,16,7,true
20211017,2021-10-17,2021,4,10,October,41,17,1,true
20211018,2021-10-18,2021,4,10,October,42,18,2,false
20211019,2021-10-19,2021,4,10,October,42,19,3,false
20211020,2021-10-20,2021,4,10,October,42,20,4,false
20211021,2021-10-21,2021,4,10,October,42,21,5,false
20211022,2021-10-22,2021,4,10,October,42,22,6,false
20211023,2021-10-23,2021,4,10,October,42,23,7,true
20211024,2021-10-24,2021,4,10,October,42,24,1,true
20211025,2021-10-25,2021,4,10,October,43,25,2,false
20211026,2021-10-26,2021,4,10,October,43,26,3,false
20211027,2021-10-27,2021,4,10,October,43,27,4,false
20211028,2021-10-28,2021,4,10,October,43,28,5,false
20211029,2021-10-29,2021,4,10,October,43,29,6,false
20211030,2021-10-30,2021,4,10,October,43,30,7,true
20211031,2021-10-31,2021,4,10,October,43,31,1,true
20211101,2021-11-01,2021,4,11,November,44,1,2,false
20211102,2021-11-02,2021,4,11,November,44,2,3,false
20211103,2021-11-03,2021,4,11,November,44,3,4,false
20211104,2021-11-04,2021,4,11,November,44,4,5,false
20211105,2021-11-05,2021,4,11,November,44,5,6,false
20211106,2021-11-06,2021,4,11,November,44,6,7,true
20211107,2021-11-07,2021,4,11,November,44,7,1,true
20211108,2021-11-08,2021,4,11,November,45,8,2,false
20211109,2021-11-09,2021,4,11,November,45,9,3,false
20211110,2021-11-10,2021,4,11,November,45,10,4,false
20211111,2021-11-11,2021,4,11,November,45,11,5,false
20211112,2021-11-12,2021,4,11,November,45,12,6,false
20211113,2021-11-13,2021,4,11,November,45,13,7,true
20211114,2021-11-14,2021,4,11,November,45,14,1,true
20211115,2021-11-15,2021,4,11,November,46,15,2,false
20211116,2021-11-16,2021,4,11,November,46,16,3,false
20211117,2021-11-17,2021,4,11,November,46,17,4,false
20211118,2021-11-18,2021,4,11,November,46,18,5,false
20211119,2021-11-19,2021,4,11,November,46,19,6,false
20211120,2021-11-20,2021,4,11,November,46,20,7,true
20211121,2021-11-21,2021,4,11,November,46,21,1,true
20211122,2021-11-22,2021,4,11,November,47,22,2,false
20211123,2021-11-23,2021,4,11,November,47,23,3,false
20211124,2021-11-24,2021,4,11,November,47,24,4,false
20211125,2021-11-25,2021,4,11,November,47,25,5,false
20211126,2021-11-26,2021,4,11,November,47,26,6,false
20211127,2021-11-27,2021,4,11,November,47,27,7,true
20211128,2021-11-28,2021,4,11,November,47,28,1,true
20211129,2021-11-29,2021,4,11,November,48,29,2,false
20211130,2021-11-30,2021,4,11,November,48,30,3,false
20211201,2021-12-01,2021,4,12,December,48,1,4,false
20211202,2021-12-02,2021,4,12,December,48,2,5,false
20211203,2021-12-03,2021,4,12,December,48,3,6,false
20211204,2021-12-04,2021,4,12,December,48,4,7,true
20211205,2021-12-05,2021,4,12,December,48,5,1,true
20211206,2021-12-06,2021,4,12,December,49,6,2,false
20211207,2021-12-07,2021,4,12,December,49,7,3,false
20211208,2021-12-08,2021,4,12,December,49,8,4,false
20211209,2021-12-09,2021,4,12,December,49,9,5,false
20211210,2021-12-10,2021,4,12,December,49,10,6,false
20211211,2021-12-11,2021,4,12,December,49,11,7,true
20211212,2021-12-12,2021,4,12,December,49,12,1,true
20211213,2021-12-13,2021,4,12,December,50,13,2,false
20211214,2021-12-14,2021,4,12,December,50,14,3,false
20211215,2021-12-15,2021,4,12,December,50,15,4,false
20211216,2021-12-16,2021,4,12,December,50,16,5,false
20211217,2021-12-17,2021,4,12,December,50,17,6,false
20211218,2021-12-18,2021,4,12,December,50,18,7,true
20211219,2021-12-19,2021,4,12,December,50,19,1,true
20211220,2021-12-20,2021,4,12,December,51,20,2,false
20211221,2021-12-21,2021,4,12,December,51,21,3,false
20211222,2021-12-22,2021,4,12,December,51,22,4,false
20211223,2021-12-23,2021,4,12,December,51,23,5,false
20211224,2021-12-24,2021,4,12,December,51,24,6,false
20211225,2021-12-25,2021,4,12,December,51,25,7,true
20211226,2021-12-26,2021,4,12,December,51,26,1,true
20211227,2021-12-27,2021,4,12,December,52,27,2,false
20211228,2021-12-28,2021,4,12,December,52,28,3,false
20211229,2021-12-29,2021,4,12,December,52,29,4,false
20211230,2021-12-30,2021,4,12,December,52,30,5,false
20211231,2021-12-31,2021,4,12,December,52,31,6,false
20220101,2022-01-01,2022,1,1,January,52,1,7,true
20220102,2022-01-02,2022,1,1,January,52,2,1,true
20220103,2022-01-03,2022,1,1,January,1,3,2,false
20220104,2022-01-04,2022,1,1,January,1,4,3,false
20220105,2022-01-05,2022,1,1,January,1,5,4,false
20220106,2022-01-06,2022,1,1,January,1,6,5,false
20220107,2022-01-07,2022,1,1,January,1,7,6,false
20220108,2022-01-08,2022,1,1,January,1,8,7,true
20220109,2022-01-09,2022,1,1,January,1,9,1,true
20220110,2022-01-10,2022,1,1,January,2,10,2,false
20220111,2022-01-11,2022,1,1,January,2,11,3,false
20220112,2022-01-12,2022,1,1,January,2,12,4,false
20220113,2022-01-13,2022,1,1,January,2,13,5,false
20220114,2022-01-14,2022,1,1,January,2,14,6,false
20220115,2022-01-15,2022,1,1,January,2,15,7,true
20220116,2022-01-16,2022,1,1,January,2,16,1,true
20220117,2022-01-17,2022,1,1,January,3,17,2,false
20220118,2022-01-18,2022,1,1,January,3,18,3,false
20220119,2022-01-19,2022,1,1,January,3,19,4,false
20220120,2022-01-20,2022,1,1,January,3,20,5,false
20220121,2022-01-21,2022,1,1,January,3,21,6,false
20220122,2022-01-22,2022,1,1,January,3,22,7,true
20220123,2022-01-23,2022,1,1,January,3,23,1,true
20220124,2022-01-24,2022,1,1,January,4,24,2,false
20220125,2022-01-25,2022,1,1,January,4,25,3,false
20220126,2022-01-26,2022,1,1,January,4,26,4,false
20220127,2022-01-27,2022,1,1,January,4,27,5,false
20220128,2022-01-28,2022,1,1,January,4,28,6,false
20220129,2022-01-29,2022,1,1,January,4,29,7,true
20220130,2022-01-30,2022,1,1,January,4,30,1,true
20220131,2022-01-31,2022,1,1,January,5,31,2,false
20220201,2022-02-01,2022,1,2,February,5,1,3,false
20220202,2022-02-02,2022,1,2,February,5,2,4,false
20220203,2022-02-03,2022,1,2,February,5,3,5,false
20220204,2022-02-04,2022,1,2,February,5,4,6,false
20220205,2022-02-05,2022,1,2,February,5,5,7,true
20220206,2022-02-06,2022,1,2,February,5,6,1,true
20220207,2022-02-07,2022,1,2,February,6,7,2,false
20220208,2022-02-08,2022,1,2,February,6,8,3,false
20220209,2022-02-09,2022,1,2,February,6,9,4,false
20220210,2022-02-10,2022,1,2,February,6,10,5,false
20220211,2022-02-11,2022,1,2,February,6,11,6,false
20220212,2022-02-12,2022,1,2,February,6,12,7,true
20220213,2022-02-13,2022,1,2,February,6,13,1,true
20220214,2022-02-14,2022,1,2,February,7,14,2,false
20220215,2022-02-15,2022,1,2,February,7,15,3,false
20220216,2022-02-16,2022,1,2,February,7,16,4,false
20220217,2022-02-17,2022,1,2,February,7,17,5,false
20220218,2022-02-18,2022,1,2,February,7,18,6,false
20220219,2022-02-19,2022,1,2,February,7,19,7,true
20220220,2022-02-20,2022,1,2,February,7,20,1,true
20220221,2022-02-21,2022,1,2,February,8,21,2,false
20220222,2022-02-22,2022,1,2,February,8,22,3,false
20220223,2022-02-23,2022,1,2,February,8,23,4,false
20220224,2022-02-24,2022,1,2,February,8,24,5,false
20220225,2022-02-25,2022,1,2,February,8,25,6,false
20220226,2022-02-26,2022,1,2,February,8,26,7,true
20220227,2022-02-27,2022,1,2,February,8,27,1,true
20220228,2022-02-28,2022,1,2,February,9,28,2,false
20220301,2022-03-01,2022,1,3,March,9,1,3,false
20220302,2022-03-02,2022,1,3,March,9,2,4,false
20220303,2022-03-03,2022,1,3,March,9,3,5,false
20220304,2022-03-04,2022,1,3,March,9,4,6,false
20220305,2022-03-05,2022,1,3,March,9,5,7,true
20220306,2022-03-06,2022,1,3,March,9,6,1,true
20220307,2022-03-07,2022,1,3,March,10,7,2,false
20220308,2022-03-08,2022,1,3,March,10,8,3,false
20220309,2022-03-09,2022,1,3,March,10,9,4,false
20220310,2022-03-10,2022,1,3,March,10,10,5,false
20220311,2022-03-11,2022,1,3,March,10,11,6,false
20220312,2022-03-12,2022,1,3,March,10,12,7,true
20220313,2022-03-13,2022,1,3,March,10,13,1,true
20220314,2022-03-14,2022,1,3,March,11,14,2,false
20220315,2022-03-15,2022,1,3,March,11,15,3,false
20220316,2022-03-16,2022,1,3,March,11,16,4,false
20220317,2022-03-17,2022,1,3,March,11,17,5,false
20220318,2022-03-18,2022,1,3,March,11,18,6,false
20220319,2022-03-19,2022,1,3,March,11,19,7,true
20220320,2022-03-20,2022,1,3,March,11,20,1,true
20220321,2022-03-21,2022,1,3,March,12,21,2,false
20220322,2022-03-22,2022,1,3,March,12,22,3,false
20220323,2022-03-23,2022,1,3,March,12,23,4,false
20220324,2022-03-24,2022,1,3,March,12,24,5,false
20220325,2022-03-25,2022,1,3,March,12,25,6,false
20220326,2022-03-26,2022,1,3,March,12,26,7,true
20220327,2022-03-27,2022,1,3,March,12,27,1,true
20220328,2022-03-28,2022,1,3,March,13,28,2,false
20220329,2022-03-29,2022,1,3,March,13,29,3,false
20220330,2022-03-30,2022,1,3,March,13,30,4,false
20220331,2022-03-31,2022,1,3,March,13,31,5,false
20220401,2022-04-01,2022,2,4,April,13,1,6,false
20220402,2022-04-02,2022,2,4,April,13,2,7,true
20220403,2022-04-03,2022,2,4,April,13,3,1,true
20220404,2022-04-04,2022,2,4,April,14,4,2,false
20220405,2022-04-05,2022,2,4,April,14,5,3,false
20220406,2022-04-06,2022,2,4,April,14,6,4,false
20220407,2022-04-07,2022,2,4,April,14,7,5,false
20220408,2022-04-08,2022,2,4,April,14,8,6,false
20220409,2022-04-09,2022,2,4,April,14,9,7,true
20220410,2022-04-10,2022,2,4,April,14,10,1,true
20220411,2022-04-11,2022,2,4,April,15,11,2,false
20220412,2022-04-12,2022,2,4,April,15,12,3,false
20220413,2022-04-13,2022,2,4,April,15,13,4,false
20220414,2022-04-14,2022,2,4,April,15,14,5,false
20220415,2022-04-15,2022,2,4,April,15,15,6,false
20220416,2022-04-16,2022,2,4,April,15,16,7,true
20220417,2022-04-17,2022,2,4,April,15,17,1,true
20220418,2022-04-18,2022,2,4,April,16,18,2,false
20220419,2022-04-19,2022,2,4,April,16,19,3,false
20220420,2022-04-20,2022,2,4,April,16,20,4,false
20220421,2022-04-21,2022,2,4,April,16,21,5,false
20220422,2022-04-22,2022,2,4,April,16,22,6,false
20220423,2022-04-23,2022,2,4,April,16,23,7,true
20220424,2022-04-24,2022,2,4,April,16,24,1,true
20220425,2022-04-25,2022,2,4,April,17,25,2,false
20220426,2022-04-26,2022,2,4,April,17,26,3,false
20220427,2022-04-27,2022,2,4,April,17,27,4,false
20220428,2022-04-28,2022,2,4,April,17,28,5,false
20220429,2022-04-29,2022,2,4,April,17,29,6,false
20220430,2022-04-30,2022,2,4,April,17,30,7,true
20220501,2022-05-01,2022,2,5,May,17,1,1,true
20220502,2022-05-02,2022,2,5,May,18,2,2,false
20220503,2022-05-03,2022,2,5,May,18,3,3,false
20220504,2022-05-04,2022,2,5,May,18,4,4,false
20220505,2022-05-05,2022,2,5,May,18,5,5,false
20220506,2022-05-06,2022,2,5,May,18,6,6,false
20220507,2022-05-07,2022,2,5,May,18,7,7,true
20220508,2022-05-08,2022,2,5,May,18,8,1,true
20220509,2022-05-09,2022,2,5,May,19,9,2,false
20220510,2022-05-10,2022,2,5,May,19,10,3,false
20220511,2022-05-11,2022,2,5,May,19,11,4,false
20220512,2022-05-12,2022,2,5,May,19,12,5,false
20220513,2022-05-13,2022,2,5,May,19,13,6,false
20220514,2022-05-14,2022,2,5,May,19,14,7,true
20220515,2022-05-15,2022,2,5,May,19,15,1,true
20220516,2022-05-16,2022,2,5,May,20,16,2,false
20220517,2022-05-17,2022,2,5,May,20,17,3,false
20220518,2022-05-18,2022,2,5,May,20,18,4,false
20220519,2022-05-19,2022,2,5,May,20,19,5,false
20220520,2022-05-20,2022,2,5,May,20,20,6,false
20220521,2022-05-21,2022,2,5,May,20,21,7,true
20220522,2022-05-22,2022,2,5,May,20,22,1,true
20220523,2022-05-23,2022,2,5,May,21,23,2,false
20220524,2022-05-24,2022,2,5,May,21,24,3,false
20220525,2022-05-25,2022,2,5,May,21,25,4,false
20220526,2022-05-26,2022,2,5,May,21,26,5,false
20220527,2022-05-27,2022,2,5,May,21,27,6,false
20220528,2022-05-28,2022,2,5,May,21,28,7,true
20220529,2022-05-29,2022,2,5,May,21,29,1,true
20220530,2022-05-30,2022,2,5,May,22,30,2,false
20220531,2022-05-31,2022,2,5,May,22,31,3,false
20220601,2022-06-01,2022,2,6,June,22,1,4,false
20220602,2022-06-02,2022,2,6,June,22,2,5,false
20220603,2022-06-03,2022,2,6,June,22,3,6,false
20220604,2022-06-04,2022,2,6,June,22,4,7,true
20220605,2022-06-05,2022,2,6,June,22,5,1,true
20220606,2022-06-06,2022,2,6,June,23,6,2,false
20220607,2022-06-07,2022,2,6,June,23,7,3,false
20220608,2022-06-08,2022,2,6,June,23,8,4,false
20220609,2022-06-09,2022,2,6,June,23,9,5,false
20220610,2022-06-10,2022,2,6,June,23,10,6,false
20220611,2022-06-11,2022,2,6,June,23,11,7,true
20220612,2022-06-12,2022,2,6,June,23,12,1,true
20220613,2022-06-13,2022,2,6,June,24,13,2,false
20220614,2022-06-14,2022,2,6,June,24,14,3,false
20220615,2022-06-15,2022,2,6,June,24,15,4,false
20220616,2022-06-16,2022,2,6,June,24,16,5,false
20220617,2022-06-17,2022,2,6,June,24,17,6,false
20220618,2022-06-18,2022,2,6,June,24,18,7,true
20220619,2022-06-19,2022,2,6,June,24,19,1,true
20220620,2022-06-20,2022,2,6,June,25,20,2,false
20220621,2022-06-21,2022,2,6,June,25,21,3,false
20220622,2022-06-22,2022,2,6,June,25,22,4,false
20220623,2022-06-23,2022,2,6,June,25,23,5,false
20220624,2022-06-24,2022,2,6,June,25,24,6,false
20220625,2022-06-25,2022,2,6,June,25,25,7,true
20220626,2022-06-26,2022,2,6,June,25,26,1,true
20220627,2022-06-27,2022,2,6,June,26,27,2,false
