seller_id,seller_name,sell_product_category,reg_date,active_status,city,state,source_file,time_stamp,processed_timestamp
SELL00152,Raja PLC,"Electronics, home",2022-08-21,Inactive,Farrukhabad,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00153,Dhillon Inc,Furniture,2022-05-31,Active,Berhampore,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00154,"Muni, Murthy and Gera",home,2023-03-01,Inactive,Nangloi Jat,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00155,"Halder, Keer and Sandal",sports,2023-02-19,Inactive,Morbi,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00156,Narain-Amble,beauty,2025-03-05,Inactive,Mango,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00157,Goel PLC,sports,2023-10-30,Inactive,Dhanbad,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00158,Khalsa and Sons,Electronics,2026-03-02,Active,Ludhiana,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00159,Nayar Ltd,Furniture,2026-02-17,Active,Orai,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00160,Parsa-Panchal,beauty,2022-04-28,Active,Rajpur Sonarpur,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00161,"Suresh, Hegde and Mangat",beauty,2023-03-27,Active,Ranchi,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00162,Sabharwal-Raghavan,"home, clothing",2021-12-18,Inactive,Buxar,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00163,Murty Inc,"Electronics, Furniture",2026-02-15,Inactive,Udaipur,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00164,Sangha-Rajan,sports,2024-09-04,Inactive,Noida,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00165,Subramaniam LLC,Furniture,2021-07-08,Active,Panihati,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00166,"Hayre, Mitra and Pandya",home,2021-07-06,Inactive,Junagadh,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00167,"Memon, Nazareth and Pandey",Electronics,2022-08-26,Active,Adoni,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00168,Chawla Group,home,2024-12-29,Inactive,Ajmer,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00169,Iyer-Mahajan,"sports, Electronics",2021-06-21,Active,Muzaffarnagar,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00170,Ray-Verma,"sports, clothing",2023-06-12,Inactive,Giridih,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00171,"Ratti, Pal and Malhotra",sports,2025-10-01,Active,Anand,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00172,Arora-Sarna,"beauty, sports",2023-02-19,Inactive,Raurkela Industrial Township,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00173,Wable Inc,"sports, home",2024-07-14,Active,Chinsurah,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00174,Sekhon LLC,"Electronics, beauty",2022-10-06,Inactive,Sonipat,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00175,Chad-Krish,Electronics,2021-08-13,Active,Mira-Bhayandar,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00176,Kapur and Sons,"Electronics, sports",2022-04-30,Active,Aligarh,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00177,Bahl Ltd,"sports, Electronics",2025-12-23,Active,Hosur,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00179,Sha and Sons,beauty,2025-08-21,Active,Secunderabad,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00180,"Dugal, Kumer and Mahal","Electronics, sports",2024-11-24,Inactive,Ratlam,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00181,"Kalita, Baria and Gade",clothing,2023-01-06,Inactive,Jalna,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00182,Mandal Ltd,"Electronics, clothing",2026-02-22,Inactive,Suryapet,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00183,Choudhry-Atwal,"clothing, sports",2023-02-12,Inactive,Bongaigaon,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00184,Tripathi PLC,"home, clothing",2024-11-11,Active,Agartala,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00185,Sarraf PLC,Electronics,2025-08-21,Active,Firozabad,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00186,Dubey Group,beauty,2024-04-09,Active,Bahraich,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00187,"Saraf, Jain and Deol",home,2023-10-31,Inactive,Meerut,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00188,"Mittal, Chauhan and Sarna",sports,2022-09-19,Inactive,Khammam,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00189,"Pall, Iyer and Narayan",sports,2025-07-10,Inactive,Shimoga,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00190,"Kala, Peri and Kade","Furniture, beauty",2026-02-08,Active,Warangal,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00192,Natt-Bobal,Furniture,2022-05-15,Active,Dewas,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00193,"Choudhry, Krishnan and Chaudhary","home, Furniture",2025-05-20,inactive,Miryalaguda,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00194,"Deol, Sharma and Nori","sports, clothing",2024-12-07,Active,Allahabad,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00195,Malhotra LLC,sports,2023-03-01,Active,Munger,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00196,Shan Ltd,"Furniture, home",2023-01-18,Active,Salem,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00197,"Mangal, Krishnan and Barad","Furniture, beauty",2024-03-28,Inactive,Khandwa,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00198,Puri-Tailor,"Furniture, sports",2022-06-02,Inactive,Bathinda,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00199,Bahl-Patel,"Electronics, clothing",2025-05-12,Inactive,Madhyamgram,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00200,"Rao, Ganesh and Pillai",home,2025-02-19,Active,Serampore,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00201,"Parmar, Dube and Dubey",Furniture,2023-05-30,Inactive,Thane,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00202,Sibal and Sons,Electronics,2022-11-25,Active,Bellary,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00203,Wali Group,"beauty, Electronics",2022-09-12,Active,Karawal Nagar,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00204,Kashyap-Devan,sports,2024-10-01,Inactive,Ahmednagar,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00205,Vohra-Brahmbhatt,sports,2023-10-21,Inactive,Sangli-Miraj & Kupwad,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00206,Bath-Setty,"Furniture, home",2023-05-15,Inactive,Kirari Suleman Nagar,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00207,Raju-Om,Electronics,2021-05-13,Active,Amravati,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00208,"Gala, Yogi and Malhotra",Electronics,2023-01-15,Active,Bhalswa Jahangir Pur,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00209,"Pandya, Krish and Murty",beauty,2024-06-05,Active,Kakinada,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00210,"Apte, Luthra and Bumb","clothing, sports",2022-10-10,Inactive,Suryapet,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00211,Nigam PLC,home,2026-02-06,Active,Pondicherry,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00212,"Batra, Choudhury and Ganguly",clothing,2023-09-17,Active,Bardhaman,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00213,Bose Group,"Furniture, home",2025-02-25,Inactive,Amravati,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00214,Nair-Dar,Electronics,2022-05-20,Active,Katni,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00215,"Kant, Memon and Chakraborty","sports, Furniture",2024-07-28,Inactive,Akola,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00216,"Parikh, Rastogi and Dada",clothing,2023-08-26,Inactive,Bathinda,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00217,Joshi Ltd,"beauty, home",2022-05-23,Inactive,Bidar,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00218,Borah-Krishna,clothing,2022-11-29,Inactive,Allahabad,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00219,Hayer-Samra,Furniture,2021-06-24,Active,Gurgaon,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00220,"Sule, Borra and Dayal","beauty, clothing",2021-04-27,Active,Alappuzha,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00221,Hari Inc,"home, sports",2021-12-03,Inactive,Baranagar,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00222,Parekh-Sandal,"beauty, sports",2025-08-16,Active,Sasaram,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00223,"Bora, Pillay and Grewal",home,2025-01-25,Inactive,Bilaspur,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00224,"Ghose, Kaur and Dey","Furniture, clothing",2021-07-11,Active,Nellore,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00225,Parekh-Mani,"home, sports",2025-03-11,Inactive,Kolhapur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00226,Devi PLC,home,2026-02-28,Active,Secunderabad,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00227,Lal-Sinha,Furniture,2021-12-17,Active,Chinsurah,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00228,Dar and Sons,"beauty, Electronics",2022-02-20,,Panchkula,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00229,"Narasimhan, Bahri and Minhas","beauty, home",2024-11-01,Active,Chandrapur,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00230,Bail-Sen,sports,2026-03-05,Active,Bhilwara,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00231,Banik-Kota,beauty,2024-03-11,Active,Thiruvananthapuram,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00232,Mital Group,Furniture,2023-07-01,Inactive,Anantapuram,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00233,Palla Inc,Electronics,2021-11-16,Inactive,Kharagpur,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00234,"Lalla, Ravi and Sampath","beauty, Furniture",2025-09-18,Active,Shimoga,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00235,Panchal-Acharya,"Electronics, sports",2024-02-03,Inactive,Kolkata,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00236,Badal-Chopra,"beauty, Furniture",2024-01-12,Inactive,Tinsukia,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00237,Dass PLC,home,2024-02-29,Active,Kurnool,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00238,Pal Ltd,"clothing, sports",2023-08-09,Inactive,Aligarh,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00239,Prabhu-Bhardwaj,"Electronics, Furniture",2022-06-18,Inactive,Mysore,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00240,Sama-Dass,"Electronics, home",2024-06-29,Inactive,Bhubaneswar,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00241,Doshi Group,clothing,2022-11-24,Inactive,Mirzapur,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00242,Goel Ltd,"clothing, beauty",2023-12-18,Active,Bhagalpur,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00243,Kant-Golla,"Furniture, clothing",2023-10-03,Inactive,Nangloi Jat,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00244,Mann Ltd,clothing,2022-09-19,Inactive,Suryapet,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00245,Borra and Sons,"Furniture, clothing",2025-09-14,Active,Bongaigaon,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00246,Bhalla-Palla,"clothing, sports",2022-05-25,Inactive,Khora,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00247,Majumdar-Kari,Electronics,2021-07-20,Active,Nashik,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00248,Muni and Sons,"sports, clothing",2024-05-21,Inactive,Sagar,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00249,Ramachandran-Loyal,"beauty, sports",2022-12-26,Inactive,Guwahati,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00250,"Chacko, Sidhu and Mall","sports, Furniture",2023-10-01,inactive,Jhansi,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00251,Munshi-Choudhury,"sports, Furniture",2024-10-27,Active,Nagpur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00252,Magar and Sons,"clothing, Electronics",2023-12-10,Inactive,Malda,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00253,"Sinha, Mand and Goel","clothing, home",2024-01-11,inactive,Miryalaguda,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00254,"De, Char and Goda",Furniture,2024-09-01,Inactive,Ahmednagar,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00255,Mody-De,"Furniture, clothing",2021-06-17,Active,Bettiah,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00256,"Murthy, Shankar and Sandal","Electronics, Furniture",2021-11-24,Active,Shahjahanpur,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00257,Sarna LLC,beauty,2023-09-22,Active,Purnia,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00258,Deep PLC,Electronics,2026-01-07,Active,Hyderabad,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00259,Vora-Buch,"home, beauty",2023-04-16,Inactive,Bidhannagar,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00261,Boase-Babu,"Furniture, clothing",2025-09-27,Inactive,Kozhikode,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00262,Mani and Sons,Electronics,2025-10-28,Inactive,Serampore,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00263,Bath and Sons,"Electronics, beauty",2021-09-15,Active,Gandhidham,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00264,Dave PLC,beauty,2023-12-28,Inactive,Morena,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00265,Singhal LLC,clothing,2025-04-16,Inactive,Aligarh,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00266,Bhavsar Inc,clothing,2021-08-23,inactive,Rajpur Sonarpur,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00267,Rao Ltd,sports,2023-06-13,Inactive,Danapur,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00268,Pandey LLC,"Furniture, sports",2024-11-12,Inactive,Kozhikode,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00269,Mahal PLC,"clothing, Furniture",2024-12-10,Inactive,Loni,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00270,Wagle-Ben,"home, sports",2023-12-08,Active,Thrissur,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00271,"Uppal, Basu and Ahluwalia","beauty, clothing",2024-06-08,Active,Jhansi,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00272,Yohannan Group,Furniture,2022-05-19,Inactive,Dewas,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00273,"Hayre, Raman and Gole",home,2024-12-29,Inactive,Firozabad,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00274,Sharma-Wable,"clothing, home",2023-02-17,Inactive,Gurgaon,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00275,Varkey Inc,sports,2024-11-08,Active,Arrah,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00276,"Soni, Gill and Yadav",sports,2022-12-03,Active,Hospet,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00277,Jani PLC,"home, Furniture",2026-01-16,Active,Ludhiana,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00278,"Walla, Wason and Pandey","Furniture, clothing",2024-02-15,,Muzaffarnagar,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00279,Ratti Inc,"home, beauty",2024-11-07,Active,Rourkela,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00280,"Acharya, Dua and Dugar",Electronics,2022-02-22,Active,Tumkur,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00281,"Bhandari, Nadkarni and Kulkarni",Furniture,2024-09-05,Active,Guwahati,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00282,"Gala, Dugal and Devan",clothing,2024-04-25,Active,Kolkata,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00283,Butala and Sons,beauty,2021-07-25,Inactive,Sonipat,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00284,"Saha, Arora and Vyas",Furniture,2021-10-28,Active,Howrah,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00285,Sinha-Khanna,Furniture,2023-05-26,Inactive,Ramgarh,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00286,"Borra, Subramaniam and Sani",home,2023-11-19,Inactive,Ahmedabad,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00287,"Ratta, Kothari and Batta",Electronics,2021-08-17,Inactive,Rajkot,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00288,Malhotra Ltd,Electronics,2022-04-02,Active,Hospet,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00289,Kapadia-Pandit,sports,2025-06-05,Inactive,Kanpur,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00290,"Saran, Mital and Palla",clothing,2024-03-01,Active,Kirari Suleman Nagar,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00291,"Hans, Krishnan and Kulkarni",sports,2024-07-07,Inactive,Maheshtala,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00292,Batta-Khare,Electronics,2023-12-18,Inactive,Bharatpur,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00293,"Narang, Trivedi and Johal","home, sports",2024-09-08,inactive,Kakinada,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00294,Gulati PLC,"home, beauty",2024-11-16,Active,Erode,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00295,"Purohit, Mall and Pandey","Furniture, beauty",2023-12-07,Inactive,Bijapur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00296,Vala-Sandhu,"Furniture, clothing",2022-12-11,Inactive,Durg,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00297,Tata and Sons,home,2025-07-24,Inactive,Thane,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00298,Dugar-Goswami,"clothing, home",2023-03-19,Inactive,Thiruvananthapuram,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00299,Hora PLC,"clothing, sports",2022-01-13,Active,Sasaram,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00300,"Balakrishnan, Saxena and Dutta","sports, Furniture",2022-04-17,Inactive,Ludhiana,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00301,"Mammen, Mishra and Ramanathan",Electronics,2023-03-24,Active,Karaikudi,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL00302,"Mangat, Srinivasan and Char","clothing, Electronics",2025-03-31,Active,Gwalior,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
